company|title|location|link
devart|ai engineer|ukraine|https://www.linkedin.com/jobs/view/4461551224
obrio|junior ai/ml engineer|kyiv, ukraine|https://www.linkedin.com/jobs/view/4441253774
quantum systems|ai computer vision engineer|kyiv metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4449371711
obrio|trainee ai/ml engineer|ukraine|https://www.linkedin.com/jobs/view/4456316230
playtika|machine learning engineer|kyiv, ukraine|https://www.linkedin.com/jobs/view/4460474757
amazon|applied scientist, advertising|greater edinburgh area, worldwide|https://www.linkedin.com/jobs/view/4462089789
amazon|applied scientist, demand tech, amazon ads|greater edinburgh area, worldwide|https://www.linkedin.com/jobs/view/4455904821
amazon|applied scientist, advertising|london, england, united kingdom|https://www.linkedin.com/jobs/view/4462085854
amazon|data scientist ii, alexa for shopping science uk, alexa for shopping science uk|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455909325
amazon|data scientist ii, rufusx science uk|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455794614
amazon|applied scientist, intelligent talent acquisition - lead generation & detection services|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455790808
amazon|applied scientist, intelligent talent acquisition - lead generation & detection services|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455915208
amazon|applied scientist, intelligent talent acquisition - lead generation & detection services|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455909438
amazon|applied scientist, demand tech, amazon ads|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455908840
amazon|ai design technologist, marketing productivity, amazon ads marketing|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455911852
amazon|technical account manager, data collection excellence|london, england, united kingdom|https://www.linkedin.com/jobs/view/4465082708
amazon web services (aws)|delivery consultant - ai, aws professional services|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455923263
amazon web services (aws)|startup solutions architect, aws startups|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455798518
prime video & amazon mgm studios|applied scientist, prime video commerce insights|london, england, united kingdom|https://www.linkedin.com/jobs/view/4462717063
amazon web services (aws)|senior ai/ml consultant, aws professional services|greater edinburgh area, worldwide|https://www.linkedin.com/jobs/view/4464918456
amazon|business intelligence engineer, bat, data & analytics|london, england, united kingdom|https://www.linkedin.com/jobs/view/4459353340
amazon web services (aws)|senior ai/ml consultant, aws professional services|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4464922423
amazon web services (aws)|senior ai/ml consultant, aws professional services|cambridge, england, united kingdom|https://www.linkedin.com/jobs/view/4464923383
amazon web services (aws)|ai strategist, generative ai innovation center|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455786790
amazon web services (aws)|senior ai/ml consultant, aws professional services|bristol, england, united kingdom|https://www.linkedin.com/jobs/view/4464917434
wastehero|ai / data engineer - route intelligence|aarhus, central denmark region, denmark|https://www.linkedin.com/jobs/view/4462306197
lunar|data scientist|aarhus, central denmark region, denmark|https://www.linkedin.com/jobs/view/4463829364
kapa.ai|research engineer, applied ai|denmark|https://www.linkedin.com/jobs/view/4231618942
accenture greece|ai & data engineer|athens, attiki, greece|https://www.linkedin.com/jobs/view/4453235995
satori analytics|ai engineer|athens, attiki, greece|https://www.linkedin.com/jobs/view/4404808596
amazon|software development engineer – 2026|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455910785
amazon|business intelligence engineer, data and analytics|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455914986
amazon|process analyst, eu central operations analytics|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455774930
amazon|business intelligence engineer, data and analytics|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455940235
amazon|business intelligence engineer ii, fulfillment optimization|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4457034260
apple|machine learning tools engineer, global siri|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4414150964
apple|aiml - applied ml engineer, responsible ai|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4451184451
amazon|aces analyst, adat|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4458257469
amazon|inventory planner , amxl supply chain|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455900242
hipo.ro|applied scientist, amazon compliance and safety services @amazon|ilfov, romania|https://www.linkedin.com/jobs/view/4454082752
emag|machine learning engineer (data & ai, data science vipers team)|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4436775457
amazon|system development engineer , coss|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4464383264
amazon|system development engineer , coss|bucharest, bucharest, romania|https://www.linkedin.com/jobs/view/4455913621
super|machine learning engineer - applied ml & research|bucharest, romania|https://www.linkedin.com/jobs/view/4401465919
auchan retail|artificial intelligence engineer|bucharest metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4462150211
ppc romania|middle machine learning engineer|bucharest metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4463829324
morgan stanley|data scientist / genai developer - ifm|budapest, budapest, hungary|https://www.linkedin.com/jobs/view/4329756407
hcltech – hungary|ai engineer|budapest, hungary|https://www.linkedin.com/jobs/view/4439401350
accenture nordics|join halfspace’s engineering team - generative ai solutions|copenhagen, capital region of denmark, denmark|https://www.linkedin.com/jobs/view/4453242994
apple|software engineer — triage intelligence and debug engineering|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4436898963
amazon web services (aws)|software development manager, aws support kumo|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4455911410
amazon web services (aws)|mechanical design engineer, data centre engineering|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4458268398
qualcomm|agentic ai developer - cork, ireland|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4463853853
apple|site reliability engineer, enterprise technology services|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4442266138
morgan mckinley|data scientist|cork, county cork, ireland|https://www.linkedin.com/jobs/view/4463517450
tesco technology|software engineer (machine learning - mlops)|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4454738474
aldi tech hub|data scientist – data science & ai team|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4464356529
reply|data science engineer (aws)|katowice metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4450102525
aptiv|ai/ml engineer|cracow metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4464349485
software mind|cloud ai engineer|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4427554554
auticon poland|data scientist / ml ops engineer|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4408529116
accenture poland|genai engineer (mid) (ai&data)|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4401497870
philip morris international|data engineer|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4465061358
philip morris international|data intelligence platform engineer|cracow, małopolskie, poland|https://www.linkedin.com/jobs/view/4446854562
accenture the netherlands|data science & machine learning engineering consultant – strategy & consulting|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4453250888
amazon|systems development engineer|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455994024
amazon|software development engineer – 2026|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455901136
amazon web services (aws)|2026 applied scientist intern, amazon university talent acquisition|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455905894
amazon|software development engineer, adsp|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455794772
amazon|it support engineer i, it services|edinburgh, scotland, united kingdom|https://www.linkedin.com/jobs/view/4455908753
amazon|duales studium - bwl|frankenthal, rhineland-palatinate, germany|https://www.linkedin.com/jobs/view/4455905683
amazon web services (aws)|solutions architect, retail & consumer goods|frankfurt rhine-main metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4455794459
amazon web services (aws)|customer success engineer, data center learning|frankfurt, hesse, germany|https://www.linkedin.com/jobs/view/4455779900
amazon web services (aws)|solutions architect, automotive and manufacturing|frankfurt rhine-main metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4455913996
amazon|engineering operation technician, dceo, dcc communities|frankfurt, hesse, germany|https://www.linkedin.com/jobs/view/4458796998
deloitte|consultant data science & ml engineering (m/w/d) in frankfurt (main)|frankfurt, hesse, germany|https://www.linkedin.com/jobs/view/4454390221
deloitte|consultant data science & ml engineering (m/w/d) in mannheim|mannheim, baden-württemberg, germany|https://www.linkedin.com/jobs/view/4454396214
amazon|ausbildung - mechatronik, rme|frankenthal, rhineland-palatinate, germany|https://www.linkedin.com/jobs/view/4455918561
amazon|engineering operation technician, dceo, dcc communities|raunheim, hesse, germany|https://www.linkedin.com/jobs/view/4455779974
hdp gmbh|machine learning engineer (m/w/d)|alzey, rhineland-palatinate, germany|https://www.linkedin.com/jobs/view/4459513809
proton|machine learning engineer|geneva, geneva, switzerland|https://www.linkedin.com/jobs/view/4390872988
apple|aiml - machine learning researcher, mlr|lausanne, vaud, switzerland|https://www.linkedin.com/jobs/view/4416755005
amazon web services (aws)|sr. delivery consultant – ai ml, professional services, awsi hcls|geneva, geneva, switzerland|https://www.linkedin.com/jobs/view/4455781926
expedia group|machine learning scientist ii|geneva, geneva, switzerland|https://www.linkedin.com/jobs/view/4458359424
amazon web services (aws)|global solutions architect, automotive & manufacturing, automotive&manufacturing emea sa|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4455919078
hcltech|data / ml engineer|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4455888588
devies|machine learning engineer / data scientist|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4462216554
amazon web services (aws)|enterprise am, aws sweden|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4457034275
globallogic|ai developer & data scientist irc303082|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4457601051
globallogic|ai developer & data scientist irc303081|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4457487925
synteda|ai developer|gothenburg, västra götaland county, sweden|https://www.linkedin.com/jobs/view/4456802184
södra|data scientist|väröbacka, halland county, sweden|https://www.linkedin.com/jobs/view/4452972932
tchibo|machine learning & ai engineer (m/w/d)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4464389448
freenet ag|data engineer / machine learning engineer (w/m/d)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4438675134
amazon|duales studium - bwl|winsen, lower saxony, germany|https://www.linkedin.com/jobs/view/4455794208
amazon|ausbildung - mechatronik|winsen, lower saxony, germany|https://www.linkedin.com/jobs/view/4455920277
zellerfeld shoe company inc.|ai engineer|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4453108911
deloitte|consultant data science & ml engineering (m/w/d) in hamburg|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4454398398
freenet ag|data scientist customer analytics (w/m/d)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4438669239
amazon|amazon tour leader, amazon tours|winsen, lower saxony, germany|https://www.linkedin.com/jobs/view/4459634298
freenet ag|junior ai engineer – conversational ai & sales solutions (w/m/d)|hamburg, hamburg, germany|https://www.linkedin.com/jobs/view/4437825195
amazon|graduate shift manager:in near hamburg|nützen, schleswig-holstein, germany|https://www.linkedin.com/jobs/view/4455792629
amazon|duales studium - bwl|lower saxony, germany|https://www.linkedin.com/jobs/view/4455904320
amazon|duales studium - bwl|horn-bad meinberg, north rhine-westphalia, germany|https://www.linkedin.com/jobs/view/4455910915
amazon|rme technician|lower saxony, germany|https://www.linkedin.com/jobs/view/4465083788
deloitte|consultant data science & ml engineering (m/w/d) in hannover|hannover, lower saxony, germany|https://www.linkedin.com/jobs/view/4454397221
amazon|ausbildung - mechatronik|horn-bad meinberg, north rhine-westphalia, germany|https://www.linkedin.com/jobs/view/4455906757
amazon|ausbildung - mechatronik|lower saxony, germany|https://www.linkedin.com/jobs/view/4455797510
amazon|ausbildung - mechatronik|garbsen, lower saxony, germany|https://www.linkedin.com/jobs/view/4455783996
amazon|graduate shift manager:in for hannover/salzgitter|hannover-braunschweig-göttingen-wolfsburg region, worldwide|https://www.linkedin.com/jobs/view/4465088732
amazon|graduate shift manager:in in hannover|hannover, lower saxony, germany|https://www.linkedin.com/jobs/view/4465087724
amadeus fire|ki-entwickler (m/w/d)|hannover, lower saxony, germany|https://www.linkedin.com/jobs/view/4457370251
sok|ai engineer - analytics, planning and ai|helsinki metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4461887053
visma|ai engineer|helsinki, uusimaa, finland|https://www.linkedin.com/jobs/view/4463612294
supercell|senior machine learning engineer|helsinki, uusimaa, finland|https://www.linkedin.com/jobs/view/4426467207
3stepit|ai engineer|helsinki, uusimaa, finland|https://www.linkedin.com/jobs/view/4444927892
nitor|full stack data scientist|helsinki, uusimaa, finland|https://www.linkedin.com/jobs/view/4059354686
quantum systems|join ukrainian team of quantum-systems|kyiv metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4435225467
wix|applied data scientist (llm & agentic systems)|kyiv, ukraine|https://www.linkedin.com/jobs/view/4461766276
amgen|sr machine learning engineer|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4450271473
capgemini|ai engineer & data science (google cloud / vertex ai)|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4367476464
imaginary cloud|ai engineer|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4428753027
growin|data scientist|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4405139049
fujitsu|ai & automation solutions developer|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4449669476
siemens energy|experienced ai/ml engineer (f/m/d)|lisboa, lisbon, portugal|https://www.linkedin.com/jobs/view/4437575428
amazon|ai language engineer ii, alexa for shopping lang-tech|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455906007
amazon|applied scientist, alexa international tech|cambridge, england, united kingdom|https://www.linkedin.com/jobs/view/4464063289
amazon|software dev engineer, amazon security automation|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455787851
amazon|ai automation software development engineer, ring|cambridge, england, united kingdom|https://www.linkedin.com/jobs/view/4455910935
amazon|applied scientist, ads brand safety and suitability|london, england, united kingdom|https://www.linkedin.com/jobs/view/4455794056
amazon web services (aws)|architecte solutions, aws france|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4455904934
amazon|technicien de maintenance, rme amzl|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4458259413
keyrus|ai engineer - aws (h/f/nb)|villeurbanne, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4460006592
amazon|technicien de maintenance m/f, maintenance, robotique & systèmes automatisés|colombier-saugnieu, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4464987150
amazon|technicien.ne de maintenance industrielle|montluel, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4456764606
amazon web services (aws)|architecte solutions, verticale manufacturing, aws france|lyon, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4455923020
amazon|it support engineer i|auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4455908401
amazon|it support engineer|satolas-et-bonce, auvergne-rhône-alpes, france|https://www.linkedin.com/jobs/view/4457040185
amazon|software development engineer – 2026|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4455799871
sinch|ai/machine learning analyst iii|malmo, skåne county, sweden|https://www.linkedin.com/jobs/view/4452406740
combine|computer vision / deep learning / edge ai|lund, skåne county, sweden|https://www.linkedin.com/jobs/view/4405006310
devies|machine learning engineer|malmo, skåne county, sweden|https://www.linkedin.com/jobs/view/4462281122
amazon web services (aws)|solutions architect - retail consumer goods (uk&i), aws uki solutions architects, retail consumer goods|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4455908780
amazon web services (aws)|system development engineer, aws networking|amber valley, england, united kingdom|https://www.linkedin.com/jobs/view/4455923700
amazon web services (aws)|system development engineer, aws networking|amber valley, england, united kingdom|https://www.linkedin.com/jobs/view/4455922625
amazon web services (aws)|system development engineer, aws networking|amber valley, england, united kingdom|https://www.linkedin.com/jobs/view/4455781905
moonpig|data scientist|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4463053309
amazon web services (aws)|security engineer i, aws security incident response|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4461528125
amazon|it support engineer i, it services|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4455914191
amazon|eu site process engineer, eucf pe team|manchester, england, united kingdom|https://www.linkedin.com/jobs/view/4464373508
amazon|reliability maintenance engineer|derbyshire, england, united kingdom|https://www.linkedin.com/jobs/view/4455919419
amazon|sr. innovation engineer, ww amzl innovation engineering|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4455911593
amazon|2027 mba / masters leadership accelerator: pathways operations manager|milan, lombardy, italy|https://www.linkedin.com/jobs/view/4459361180
amazon|robotics system integration & deployment engineer i, amazon robotics international|vercelli, piedmont, italy|https://www.linkedin.com/jobs/view/4455909541
amazon|automation engineer, cf|torrazza coste, lombardy, italy|https://www.linkedin.com/jobs/view/4455905320
amazon|graduate area/shift manager - alessandria|alessandria, piedmont, italy|https://www.linkedin.com/jobs/view/4464912712
amazon|graduate area/shift manager - lombardia|origgio, lombardy, italy|https://www.linkedin.com/jobs/view/4455900581
measmerize|junior data scientist / ai engineer (tech / fashion)|greater milan metropolitan area, worldwide|https://www.linkedin.com/jobs/view/4464311579
amazon|software development engineer - 2026|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4455901436
amazon|2026 applied scientist intern, amazon university talent acquisition|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4455917179
amazon web services (aws)|software development engineer - 2026|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4455929350
amazon web services (aws)|ai strategic pursuits sa, specialists team germany, switzerland and cee, specialists team germany, switzerland and cee|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4458255589
amazon web services (aws)|assoc. security engineer, aws customer incident response team (cirt)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4459010382
amazon web services (aws)|solutions architect, retail & consumer goods|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4455905125
amazon web services (aws)|2026 software dev engineer intern - germany|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4455910486
amazon web services (aws)|cloud operations architect, public sector north|oslo, oslo, norway|https://www.linkedin.com/jobs/view/4455794845
amazon web services (aws)|genai/ml specialist solutions architect, ags france|courbevoie, île-de-france, france|https://www.linkedin.com/jobs/view/4455926466
amazon web services (aws)|genai/ml specialist solutions architect, ags france|courbevoie, île-de-france, france|https://www.linkedin.com/jobs/view/4455792858
accenture france|ai/ml computational scientist|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4464135428
amazon web services (aws)|genai sales specialist, aws specialists team|courbevoie, île-de-france, france|https://www.linkedin.com/jobs/view/4455909435
accenture|ai/ml computational scientist|greater paris metropolitan region, worldwide|https://www.linkedin.com/jobs/view/4452242142
amazon|analyst, supply chain, eu long term planning|clichy, île-de-france, france|https://www.linkedin.com/jobs/view/4463399796
apple|aiml - machine learning researcher, mlr|paris, île-de-france, france|https://www.linkedin.com/jobs/view/4414150972
aramisauto|ai / machine learning engineer – generative ai|arcueil, île-de-france, france|https://www.linkedin.com/jobs/view/4460348086
accenture|ai/ml computational scientist|czechia, prague, worldwide|https://www.linkedin.com/jobs/view/4443252895
accenture czech republic|ai/ml computational scientist|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4453250878
heureka group|machine learning engineer|czechia, prague, worldwide|https://www.linkedin.com/jobs/view/4464492079
etnetera activate|machine learning engineer|prague, prague, worldwide|https://www.linkedin.com/jobs/view/3925664816
zeta global|ml ops engineer|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4427200729
amazon web services (aws)|technical account manager, independent software vendors, emea central, aws enterprise support|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4455786960
accenture czech republic|gen ai engineer – gcp|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4453234972
tipsport|machine learning engineer  python|beroun, central bohemia, worldwide|https://www.linkedin.com/jobs/view/4463341260
revel|machine learning engineer|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4442523815
amazon web services (aws)|technical account manager, aws enterprise support|prague, prague, worldwide|https://www.linkedin.com/jobs/view/4464646627
amazon|2027 mba / masters leadership accelerator: pathways operations manager|fiano romano, latium, italy|https://www.linkedin.com/jobs/view/4459343397
amazon|rme technician, dlz7|fiumicino, latium, italy|https://www.linkedin.com/jobs/view/4464918444
amazon|graduate area/shift manager - rome|fiano romano, latium, italy|https://www.linkedin.com/jobs/view/4455927675
amazon|graduate area/shift manager - rome|rome, latium, italy|https://www.linkedin.com/jobs/view/4455936569
accenture italia|ai/ml computational scientist manager|rome, latium, italy|https://www.linkedin.com/jobs/view/4446446753
amazon|logistics area manager, fc operations|passo corese, latium, italy|https://www.linkedin.com/jobs/view/4455791769
softwave soluzioni & tecnologie s.r.l.|machine learning engineer|rome, latium, italy|https://www.linkedin.com/jobs/view/4449743718
amazon|operations manager, customer fulfillment|passo corese, latium, italy|https://www.linkedin.com/jobs/view/4455920416
agap2 italia|machine learning  engineer|rome, latium, italy|https://www.linkedin.com/jobs/view/4459517993
a1 makedonija|machine learning engineer (f/m/d) @ a1 competence delivery center|sofia, sofia city, worldwide|https://www.linkedin.com/jobs/view/4360937684
amazon|agency account manager, amazon ads, amazon ads nordics|stockholm, stockholm county, sweden|https://www.linkedin.com/jobs/view/4455902969
supervisely|data scientist, 3d point cloud|tallinn, harjumaa, worldwide|https://www.linkedin.com/jobs/view/4449407695
supervisely|data scientist, dicom|tallinn, harjumaa, worldwide|https://www.linkedin.com/jobs/view/4449423142
accenture españa|ai/ml computational scientist|valencia, valencian community, spain|https://www.linkedin.com/jobs/view/4449136284
amazon|programa de aprendizaje mecatrónica y mantenimiento industrial (contrato de formación en alternancia)|onda, valencian community, spain|https://www.linkedin.com/jobs/view/4455915049
amazon|early talent - area/shift manager valencia|onda, valencian community, spain|https://www.linkedin.com/jobs/view/4461250616
amazon|técnico/a de ingeniería de mantenimiento y fiabilidad|onda, valencian community, spain|https://www.linkedin.com/jobs/view/4455909276
amazon|tecnico/a de ingenieria de mantenimiento, (rme)|valencia, valencian community, spain|https://www.linkedin.com/jobs/view/4461799620
sdg group españa|ai engineer|valencia, valencian community, spain|https://www.linkedin.com/jobs/view/4459206036
amazon|security and loss prevention specialist, wwos|onda, valencian community, spain|https://www.linkedin.com/jobs/view/4456764602
experience it solutions|data scientist  python & machine learning. híbrido (almusssafes)|almusafes, valencian community, spain|https://www.linkedin.com/jobs/view/4447548101
planner 5d|ai / machine learning researcher|valencia, valencian community, spain|https://www.linkedin.com/jobs/view/4460381471
tüv austria|machine learning engineer (gn*)|vienna, vienna, austria|https://www.linkedin.com/jobs/view/4401616810
accenture dach|ai & data science consultant (all genders)|vienna, vienna, austria|https://www.linkedin.com/jobs/view/4417186950
prewave|data science engineer (f/m/d) - id:2699811|vienna, austria|https://www.linkedin.com/jobs/view/4456458864
accenture poland|ml ops practitioner – junior/mid/senior|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4328108764
accenture poland|ai/ml engineer - junior/mid/senior - ich europe|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4328029627
accenture poland|ml/ai engineer with snowflake (ai&data)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4403642331
amazon web services (aws)|solutions architect, public sector|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4455913795
warner bros. discovery|mlops engineer (aws)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4338208205
accenture poland|data scientist (ai&data)|warsaw, mazowieckie, poland|https://www.linkedin.com/jobs/view/4401803820
amazon|area manager, early career (2027) – canada|st thomas, ontario, canada|https://www.linkedin.com/jobs/view/4455937066
amazon|wellness whs specialist|st thomas, ontario, canada|https://www.linkedin.com/jobs/view/4455971954
amazon|onsite medical representative|st thomas, ontario, canada|https://www.linkedin.com/jobs/view/4455796952
amazon|workplace health and safety specialist, early career – (2027) – canada|st thomas, ontario, canada|https://www.linkedin.com/jobs/view/4455912753
bdo canada|ai engineer|london, ontario, canada|https://www.linkedin.com/jobs/view/4371812790
bdo canada|ai scientist & engineer, assurance innovation lab|london, ontario, canada|https://www.linkedin.com/jobs/view/4442729391
amazon|software development engineer - 2026|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4455796562
amazon|2026 applied scientist intern, amazon university talent acquisition|aachen, north rhine-westphalia, germany|https://www.linkedin.com/jobs/view/4455916465
amazon web services (aws)|senior applied scientist, aws developer tools science|berlin, germany|https://www.linkedin.com/jobs/view/4455785769
amazon|software development engineer - discovery tech, discotec (discovery technology & science)|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4455778969
amazon|senior business intelligence engineer, eu stores cx analytics & automation|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4455785850
amazon|sr. analyst , global operational excellence|luxembourg, luxembourg, luxembourg|https://www.linkedin.com/jobs/view/4458799543
amazon|software development engineer, amazon optics|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455919301
amazon web services (aws)|software development engineer (open-source)|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455794145
amazon|bi engineer, eu 3p expansion|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4455903360
accenture|ai/ml computational scientist|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4453894804
amazon|sr. analyst , global operational excellence|madrid, community of madrid, spain|https://www.linkedin.com/jobs/view/4463790287
amazon web services (aws)|software development engineer, aws database migration service|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455904131
amazon|amxl placement analyst, amxl supply chain|luxembourg, luxembourg, luxembourg|https://www.linkedin.com/jobs/view/4455906980
amazon web services (aws)|software development engineer, lambda - experience|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455908115
amazon|automation engineer|saxony-anhalt, germany|https://www.linkedin.com/jobs/view/4455797464
samba|data scientist|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4458784210
amazon|network development engineer , opstech networking edge|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4455911328
amazon|insights and measurement consultant, amazon ads|amsterdam, north holland, netherlands|https://www.linkedin.com/jobs/view/4455916084
rubicon cloud advisor|ai engineer|the randstad, netherlands|https://www.linkedin.com/jobs/view/4463827463
amazon web services (aws)|2026 software dev engineer intern - germany|aachen, north rhine-westphalia, germany|https://www.linkedin.com/jobs/view/4455914441
amazon|programa de aprendizaje ingeniería de automatización (contrato de formación en alternancia)|barberà del vallès, catalonia, spain|https://www.linkedin.com/jobs/view/4455783841
amazon web services (aws)|partner solutions architect, agentic next gen development, aws partner field emea|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455939049
amazon|duales studium - bwl|gera, thuringia, germany|https://www.linkedin.com/jobs/view/4455917034
amazon|programa de aprendizaje ingeniería de automatización (contrato de formación en alternancia)|barcelona, catalonia, spain|https://www.linkedin.com/jobs/view/4455912940
amazon|automation engineer|illescas, castile-la mancha, spain|https://www.linkedin.com/jobs/view/4464659433
amazon web services (aws)|assoc. security engineer, aws customer incident response team (cirt)|dublin, county dublin, ireland|https://www.linkedin.com/jobs/view/4462011234
apple|sw optimization engineer ai/ml|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4414157731
sennder|machine learning engineer|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4453109774
apple|machine learning compiler engineer (m/f/d)|munich, bavaria, germany|https://www.linkedin.com/jobs/view/4452775431
harnham|data scientist|eindhoven area, worldwide|https://www.linkedin.com/jobs/view/4460308930
amazon web services (aws)|data center engineering operations technician (m/f/d), data center engineering operations|berlin, berlin, germany|https://www.linkedin.com/jobs/view/4455786860
